ID,name,artist,style,language,BPM,instrument,lyrics,label,emotion_json,dominant_emotion
1465114457,the last great american dynasty,Taylor Swift,,English,,,"作词 : Taylor Swift/Aaron Dessner 作曲 : Taylor Swift/Aaron Dessner Rebekah rode up on the afternoon train. It was sunny Her saltbox house on the coast took her mind off St. Louis Bill was the heir to the Standard Oil name and money And the town said ""How did a middle class divorcée do it?"" The wedding was charming If a little gauche There's only so far new money goes They picked out a home and called it ""Holiday House"" Their parties were tasteful If a little loud The doctor had told him to settle down It must have been her fault his heart gave out And they said There goes the last great American dynasty Who knows if she never showed up what could've been There goes the maddest woman this town has ever seen She had a marvelous time ruining everything Rebekah gave up on the Rhode Island set Forever Flew in all her Bitch Pack friends from the city Filled the pool with champagne and swam with the big names and blew through the money on the boys and the ballet And losing on card game bets with Dalí And they said There goes the last great American dynasty Who knows if she never showed up what could've been There goes the most shameless woman this town has ever seen She had a marvelous time ruining everything They say She was seen on occasion Pacing the rocks staring out at the midnight sea And in a feud with her neighbor she stole his dog and dyed it key lime green 50 years is a long time Holiday House sat quietly on that beach Free of women with madness, their men and bad habits Then it was bought by me Who knows if I never showed up what could've been There goes the loudest woman this town has ever seen I had a marvelous time ruining everything I had a marvelous time ruining everything A marvelous time Ruining everything A marvelous time I had a marvelous time Written by Taylor Swift and Aaron Dessner © 2020 TASRM Publishing, administered by Songs Of Universal, Inc. (BMI), Ingrid Stella Music, administered by SonyATV Tunes LLC (ASCAP) All Rights Reserved. Used By Permission. Produced by Aaron Dessner Recorded by Jonathan Low and Aaron Dessner at Long Pond (Hudson Valley, NY) Vocals recorded by Laura Sisk at the Kitty Committee Studio (Los Angeles, CA) Mixed by Jonathan Low at Long Pond (Hudson Valley, NY) Mastered by Randy Merrill at Sterling Sound (New York, NY) Drum Programming, Percussion, Piano, Electric Guitar, Slide Guitar, Bass, Synthesizer and Keyboards by Aaron Dessner (Hudson Valley, NY) Orchestration by Rob Moose (Brooklyn, NY) and Bryce Dessner (Biarritz, FR) Drums by JT Bates (Salon Studio; St. Paul, MN) recorded by JT Bates Violin and Viola by Rob Moose (Brooklyn, NY) recorded by Rob Moose",,"{""happy"": 0.176, ""sad"": 0.235, ""calm"": 0.118, ""romantic"": 0.059, ""dark"": 0.294, ""aggressive"": 0.118}",dark
1465111917,august,Taylor Swift,,English,,,"作词 : Taylor Swift/Jack Antonoff 作曲 : Taylor Swift/Jack Antonoff 编曲 : Jack Antonoff 制作人 : Taylor Swift/Jack Antonoff/Joe Alwyn Salt air And the rust on your door I never needed anything more Whispers of “Are you sure?” “Never have I ever before” But I can see us lost in the memory August slipped away into a moment in time Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine Cause you were never mine Your back beneath the sun Wishing I could write my name on it Will you call when you’re back at school? I remember thinking I had you But I can see us lost in the memory August slipped away into a moment in time Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine Cause you were never mine Back when we were still changing for the better Wanting was enough For me it was enough To live for the hope of it all Cancel plans just in case you’d call And say “Meet me behind the mall” So much for summer love, and saying “us” Cause you weren’t mine to lose You weren’t mine to lose No But I can see us lost in the memory August slipped away into a moment in time Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine Cause you were never mine Cause you were never mine Never mine Do you remember? Remember when I pulled up And said “Get in the car” And then canceled my plans just in case you’d call Back when I was living for the hope of it all For the hope of it all, “Meet me behind the mall” Remember when I pulled up And said “Get in the car” And then canceled my plans just in case you’d call Back when I was living for the hope of it all For the hope of it all For the hope of it all For the hope of it all For the hope of it all Written by Taylor Swift & Jack Antonoff 2020 TASRM Publishing, administered by Songs Of Universal, Inc. (BMI), Sony/ATV Songs LLC / Ducky Donath Music (BMI) All Rights Reserved. Used By Permission. Produced by Jack Antonoff and Taylor Swift Recorded by Laura Sisk at the Kitty Committee Studio (Los Angeles, CA) and Jack Antonoff at Rough Customer Studio (Brooklyn, NY) Mixed by Jonathan Low at Long Pond (Hudson Valley, NY) Mastered by Randy Merrill at Sterling Sound (New York, NY) Live Drums, Percussion Programming, Electric and Acoustic Guitars, Keyboards, Bass by Jack Antonoff at Rough Customer Studio (Brooklyn, NY) Saxophones, Flute, Electric Guitar, Keyboards by Evan Smith at Pleasure Hill Recording (Portland, ME) Strings by Bobby Hawk, recorded by Mike Williams and Jon Gautier at Sound House Recording (Lakeland, FL) Synth Bass by Jonathan Low, recorded by Jonathan Low at Long Pond (Hudson Valley, NY)",,"{""happy"": 0.143, ""sad"": 0.286, ""calm"": 0.19, ""romantic"": 0.238, ""dark"": 0.095, ""aggressive"": 0.048}",sad
1465114515,illicit affairs,Taylor Swift,,English,,,"作词 : Taylor Swift/Jack Antonoff 作曲 : Taylor Swift/Jack Antonoff Make sure nobody sees you leave Hood over your head Keep your eyes down Tell your friends you’re out for a run You’ll be flushed when you return Take the road less traveled by Tell yourself you can always stop What started in beautiful rooms Ends with meetings in parking lots And that’s the thing about illicit affairs And clandestine meetings And longing stares It’s born from just one single glance But it dies and it dies and it dies ...a million little times Leave the perfume on the shelf That you picked out just for him So you leave no trace behind Like you don’t even exist Take the words for what they are A dwindling, mercurial high A drug that only worked The first few hundred times And that’s the thing about illicit affairs And clandestine meetings And stolen stares They show their truth one single time But they lie and they lie and they lie ...a million little times And you wanna scream Don’t call me kid Don’t call me baby Look at this godforsaken mess that you made me You showed me colors you know I can’t see with anyone else Don’t call me kid Don’t call me baby Look at this idiotic fool that you made me You taught me a secret language I can’t speak with anyone else And you know damn well For you I would ruin myself ...a million little times © 2020 TASRM Publishing, administered by Songs Of Universal, Inc. (BMI), Sony/ATV Songs LLC/ Ducky Donath Music (BMI) All Rights Reserved. Used By Permission. Produced by Jack Antonoff and Taylor Swift Recorded by Laura Sisk at the Kitty Committee Studio (Los Angeles, CA) and Jack Antonoff at Rough Customer Studio (Brooklyn, NY) Mixed by Serban Ghenea at Mixstar Studios (Virginia Beach, VA) Engineered by John Hanes Mastered by Randy Merrill at Sterling Sound (New York, NY) Live Drums, Percussion Programming, Electric Guitars, Keyboards, Bass, Background Vocals by Jack Antonoff at Rough Customer Studio (Brooklyn, NY) Accordion, Saxophones, Electric Guitar, Keyboards, Background Vocals by Evan Smith at Pleasure Hill Recording (Portland, ME) Pedal Steel by Mikey Freedom Hart at Hook and Fade (Brooklyn, NY)",,"{""happy"": 0.038, ""sad"": 0.269, ""calm"": 0.115, ""romantic"": 0.231, ""dark"": 0.192, ""aggressive"": 0.154}",sad
1465114469,my tears ricochet,Taylor Swift,,English,,,"作词 : Taylor Swift 作曲 : Taylor Swift We gather here We line up weeping in a sunlit room And if I’m on fire You’ll be made of ashes, too Even on my worst day Did I deserve, babe All the hell you gave me? Cause I loved you I swear I loved you Til my dying day I didn’t have it in myself to go with grace And you’re the hero flying around saving face And if I’m dead to you why are you at the wake? Cursing my name Wishing I stayed Look at how my tears ricochet We gather stones Never knowing what they’ll mean Some to throw Some to make a diamond ring You know I didn’t want to Have to haunt you But what a ghostly scene You wear the same jewels That I gave you As you bury me I didn’t have it in myself to go with grace Cause when I’d fight, you used to tell me I was brave And if I’m dead to you why are you at the wake? Cursing my name Wishing I’d stayed Look at how my tears ricochet And I can go anywhere I want Anywhere I want Just not home And you can aim for my heart, go for blood But you would still miss me in your bones And I still talk to you When I’m screaming at the sky And when you can’t sleep at night you hear my stolen lullabies I didn’t have it in myself to go with grace And so the battleships will sink beneath the waves You had to kill me, but it killed you just the same Cursing my name Wishing I stayed You turned into your worst fears And you’re Tossing out blame Drunk on this pain Crossing out the good years And you’re cursing my name Wishing I stayed Look at how my tears ricochet © 2020 TASRM Publishing, administered by Songs Of Universal, Inc. (BMI) All Rights Reserved. Used By Permission. Produced by Jack Antonoff and Taylor Swift Recorded by Laura Sisk at the Kitty Committee Studio (Los Angeles, CA), Jack Antonoff at Rough Customer Studio (Brooklyn, NY) and Laura Sisk and Jack Antonoff at Electric Lady Studios (New York, NY) and Conway Recording (Los Angeles, CA) Assistant Engineering by John Rooney and Jon Sher Mixed by Serban Ghenea at Mixstar Studios (Virginia Beach, VA) Engineered by John Hanes Mastered by Randy Merrill at Sterling Sound (New York, NY) Live Drums, Percussion, Programming, Electric Guitars, Keyboards, Piano, Bass, Background Vocals by Jack Antonoff at Rough Customer Studio (Brooklyn, NY) and Electric Lady Studios (New York, NY) and Conway Recording (Los Angeles, CA) Saxophones, Keyboards, Programming by Evan Smith at Pleasure Hill Recording (Portland, ME) Strings by Bobby Hawk, recorded by Lorenzo Wolff at Restoration Sound (Brooklyn, NY)",,"{""happy"": 0.04, ""sad"": 0.32, ""calm"": 0.08, ""romantic"": 0.12, ""dark"": 0.28, ""aggressive"": 0.16}",sad
2092285037,Style (Taylor's Version),Taylor Swift,,English,,,作词 : Taylor Swift/Ali Payami/Max Martin/Shellback 作曲 : Taylor Swift/Ali Payami/Max Martin/Shellback Midnight You come and pick me up no headlights A long drive Could end in burning flames or paradise Fade into view oh it's been a while since I have even Heard from you heard from you I should just tell you to leave 'cause I Know exactly where it leads but I Watch us go 'round and 'round each time You got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down we come back every time 'Cause we never go out of style We never go out of style You got that long hair slicked back white t-shirt And I got that good girl faith and a tight little skirt And when we go crashing down we come back every time 'Cause we never go out of style We never go out of style So it goes He can't keep his wild eyes on the road Takes me home The lights are off he's taking off his coat I say I heard oh that you've been out and about With some other girl some other girl He says what you heard is true but I Can't stop thinking about you and I I said I've been there too a few times 'Cause you got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down we come back every time 'Cause we never go out of style We never go out of style You got that long hair slicked back white t-shirt And I got that good girl faith and a tight little skirt And when we go crashing down we come back every time 'Cause we never go out of style We never go out of style Take me home Just take me home yeah Just take me home Out of style You got that James Dean daydream look in your eye And I got that red lip classic thing that you like And when we go crashing down we come back every time 'Cause we never go out of style We never go out of style,,"{""happy"": 0.187, ""sad"": 0.25, ""calm"": 0.125, ""romantic"": 0.375, ""dark"": 0.062, ""aggressive"": 0.0}",romantic
2092283112,Blank Space (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback Nice to meet you, where you been? I could show you incredible things Magic, madness, heaven, sin Saw you there, and I thought ""Oh my God, look at that face You look like my next mistake Love's a game, wanna play?"" Aye, new money, suit and tie I can read you like a magazine Ain't it funny, rumors fly And I know you heard about me So hey, let's be friends I'm dyin' to see how this one ends Grab your passport and my hand I can make the bad guys good for a weekend So it's gonna be forever Or it's gonna go down in flames You can tell me when it's over, mmm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mmm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name Cherry lips, crystal skies I could show you incredible things Stolen kisses, pretty lies You're the King, baby, I'm your Queen Find out what you want Be that girl for a month Wait, the worst is yet to come, oh no Screaming, crying, perfect storms I can make all the tables turn Rose garden filled with thorns Keep you second guessing like ""Oh my God, who is she?"" I get drunk on jealousy But you'll come back each time you leave 'Cause, darling, I'm a nightmare dressed like a daydream So it's gonna be forever Or it's gonna go down in flames You can tell me when it's over, mmm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mmm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name Boys only want love if it's torture Don't say I didn't, say I didn't warn ya Boys only want love if it's torture Don't say I didn't say, I didn't warn ya So it's gonna be forever Or it's gonna go down in flames You can tell me when it's over, mmm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mmm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name",,"{""happy"": 0.13, ""sad"": 0.174, ""calm"": 0.043, ""romantic"": 0.261, ""dark"": 0.217, ""aggressive"": 0.174}",romantic
2092285062,Shake It Off (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback I stay out too late Got nothin' in my brain That's what people say, mm-mm That's what people say, mm-mm I go on too many dates (Haha) But I can't make them stay At least, that's what people say, mm-mm That's what people say, mm-mm But I keep cruisin' Can't stop, won't stop movin' It's like I got this music in my mind Sayin', ""It's gonna be alright"" 'Cause the players gonna play, play, play, play, play And the haters gonna hate, hate, hate, hate, hate Baby, I'm just gonna shake, shake, shake, shake, shake I shake it off, I shake it off Heartbreakers gonna break, break, break, break, break And the fakers gonna fake, fake, fake, fake, fake Baby, I'm just gonna shake, shake, shake, shake, shake I shake it off, I shake it off I never miss a beat I'm lightnin' on my feet And that's what they don't see, mm-mm That's what they don't see, mm-mm I'm dancin' on my own (Dancin' on my own) I make the moves up as I go (Moves up as I go) And that's what they don't know, mm-mm That's what they don't know, mm-mm But I keep cruisin' Can't stop, won't stop groovin' It's like I got this music in my mind Sayin', ""It's gonna be alright"" 'Cause the players gonna play, play, play, play, play And the haters gonna hate, hate, hate, hate, hate Baby, I'm just gonna shake, shake, shake, shake, shake I shake it off, I shake it off Heartbreakers gonna break, break, break, break, break And the fakers gonna fake, fake, fake, fake, fake Baby, I'm just gonna shake, shake, shake, shake, shake I shake it off, I shake it off I shake it off, I shake it off I, I, I shake it off, I shake it off I, I, I shake it off, I shake it off I, I, I shake it off, I shake it off Hey, hey, hey Just think, while you've been gettin' down and out about the liars And the dirty, dirty cheats of the world You could've been gettin' down To this sick beat My ex-man brought his new girlfriend She's like, ""Oh my God,"" but I'm just gonna shake And to the fella over there with the hella good hair Won't you come on over, baby? We can shake, shake, shake Yeah, oh-oh, oh 'Cause the players gonna play, play, play, play, play And the haters gonna hate, hate, hate, hate, hate (Haters gonna hate) Baby, I'm just gonna shake, shake, shake, shake, shake I shake it off, I shake it off (Ha) Heartbreakers gonna break, break, break, break, break (Mmm) And the fakers gonna fake, fake, fake, fake, fake (They fake and fake and fake) Baby, I'm just gonna shake, shake, shake, shake, shake I shake it off, I shake it off (I, I) I shake it off, I shake it off I, I, I shake it off, I shake it off I, I, I shake it off, I shake it off I, I, I shake it off (Yeah), I shake it off I shake it off, I shake it off I, I, I shake it off, I shake it off (You got to) I, I, I shake it off, I shake it off I, I, I shake it off, I shake it off",,"{""happy"": 0.5, ""sad"": 0.143, ""calm"": 0.214, ""romantic"": 0.071, ""dark"": 0.0, ""aggressive"": 0.071}",happy
2092285075,Bad Blood (Taylor's Version),Taylor Swift,,English,,,"作词 : Taylor Swift/Max Martin/Shellback 作曲 : Taylor Swift/Max Martin/Shellback 'Cause, baby, now we got bad blood You know it used to be mad love So take a look what you've done 'Cause, baby, now we got bad blood, hey Now we got problems And I don't think we can solve them You made a really deep cut And, baby, now we got bad blood, hey Did you have to do this? I was thinking that you could be trusted Did you have to ruin what was shiny? Now it's all rusted Did you have to hit me where I'm weak? Baby, I couldn't breathe And rub it in so deep Salt in the wound like you're laughin' right at me Oh, it's so sad to Think about the good times You and I 'Cause, baby, now we got bad blood You know it used to be mad love So take a look what you've done 'Cause, baby, now we got bad blood, hey Now we got problems And I don't think we can solve them You made a really deep cut And, baby, now we got bad blood, hey Did you think we'd be fine? Still got scars on my back from your knife So don't think it's in the past These kinda wounds, they last and they last Now, did you think it all through? All these things will catch up to you And time can heal, but this won't So if you're comin' my way, just don't Oh, it's so sad to Think about the good times You and I 'Cause, baby, now we got bad blood You know it used to be mad love So take a look what you've done 'Cause, baby, now we've got bad blood, hey Now we got problems And I don't think we can solve them You made a really deep cut And, baby, now we've got bad blood, hey Band-aids don't fix bullet holes You say sorry just for show If you live like that, you live with ghosts Band-aids don't fix bullet holes (Hey) You say sorry just for show (Hey) If you live like that, you live with ghosts (Hey), mmm If you love like that, blood runs cold 'Cause, baby, now we got bad blood You know it used to be mad love So take a look what you've done 'Cause, baby, now we got bad blood, hey (Bad blood) Now we got problems And I don't think we can solve them (Don't think we can solve them) You made a really deep cut And, baby, now we got bad blood, hey ('Cause now we got bad blood) 'Cause, baby, now we got bad blood You know it used to be mad love So take a look what you've done (Look what you've done) 'Cause, baby, now we got bad blood, hey (Ooh, woah) Now we got problems And I don't think we can solve them You made a really deep cut And, baby, now we got bad blood, hey",,"{""happy"": 0.045, ""sad"": 0.318, ""calm"": 0.091, ""romantic"": 0.045, ""dark"": 0.273, ""aggressive"": 0.227}",sad
19293008,Our Song,Taylor Swift,,English,,,作词 : Taylor Swift 作曲 : Taylor Swift I was riding shot-gun with my hair undone in the front seat of his car He's got a one-hand feel on the steering wheel The other on my heart I look around turn the radio down He says baby is something wrong I say nothing I was just thinking how we don't have a song And he says Our song is the slamming screen door Sneakin' out late tapping on your window When we're on the phone and you talk real slow Cause it's late and your mama don't know Our song is the way you laugh The first date man I didn't kiss her and I should have And when I got home before I said amen Asking God if he could play it again I was walking up the front porch steps after everything that day Had gone all wrong or been trampled on And lost and thrown away Got to the hallway well on my way to my lovin' bed I almost didn't notice all the roses And the note that said Our song is the slamming screen door Sneakin' out late tapping on your window When we're on the phone and you talk real slow Cause it's late and your mama don't know Our song is the way you laugh The first date man I didn't kiss her and I should have And when I got home before I said amen Asking God if he could play it again I've heard every album listened to the radio Waited for something to come along That was as good as our song Cause our song is the slamming screen door Sneaking out late tapping on his window When we're on the phone and he talks real slow Cause it's late and his mama don't know Our song is the way he laughs The first date man I didn't kiss him and I should have And when I got home before I said amen Asking God if he could play it again I was riding shot-gun with my hair undone In the front seat of his car I grabbed a pen and an old napkin And I wrote down our song,,"{""happy"": 0.25, ""sad"": 0.187, ""calm"": 0.125, ""romantic"": 0.375, ""dark"": 0.062, ""aggressive"": 0.0}",romantic
1990191997,"You're On Your Own, Kid",Taylor Swift,,English,,,"作词 : Taylor Swift/Jack Antonoff 作曲 : Taylor Swift/Jack Antonoff Summer went away, still the yearning stays I play it cool with the best of them I wait patiently, he's gonna notice me It's ok, we're the best of friends Any way I hear it in your voice, you're smokin' with your boys I touch my phone as if it's your face I didn't choose this town, I dream of getting out There's just one who could make me stay All my days From sprinkler splashes to fireplace ashes I waited ages to see you there I searched the party of better bodies Just to learn that you never cared You're on your own, kid You always have been I see the great escape, so long, Daisy May I picked the petals, he loves me not Something different bloomed, writing in my room I play my songs in the parking lot I'll run away From sprinkler splashes to fireplace ashes I called a taxi to take me there I searched the party of better bodies Just to learn that my dreams aren’t rare You're on your own, kid You always have been From sprinkler splashes to fireplace ashes I gave my blood, sweat and tears for this I hosted parties and starved my body Like I'd be saved by a perfect kiss The jokes weren't funny, I took the money My friends from home don't know what to say I looked around in a blood-soaked gown And I saw something they can't take away Cause there were pages turned With the bridges burned Everything you lose is a step you take So make the friendship bracelets Take the moment and taste it You’ve got no reason to be afraid You're on your own, kid Yeah, you can face this You're on your own, kid You always have been",,"{""happy"": 0.095, ""sad"": 0.286, ""calm"": 0.143, ""romantic"": 0.19, ""dark"": 0.238, ""aggressive"": 0.048}",sad
2147408168,But Daddy I Love Him,Taylor Swift,,English,,,"作词 : Aaron Dessner/Taylor Swift 作曲 : Aaron Dessner/Taylor Swift I forget how the West was won I forget if this was ever fun I just learned these people only raise you to cage you Sarahs and Hannahs in their Sunday best Clutching their pearls, sighing, ""What a mess"" I just learned these people try and save you 'Cause they hate you Too high a horse For a simple girl to rise above it They slammed the door on my whole world The one thing I wanted Now I'm running with my dress unbuttoned Screaming, ""But Daddy, I love him! I'm having his baby"" No, I'm not, but you should see your faces I'm telling him to floor it through the fences No, I'm not coming to my senses I know he's crazy but he's the one I want Dutiful daughter, all my plans were laid Tendrils tucked into a woven braid Growing up precocious sometimes means not growing up at all He was chaos, he was revelry Bedroom eyes like a remedy Soon enough the elders had convened Down at the city hall ""Stay away from her"" The saboteurs protested too much Lord knows the words we never heard Just screeching tires and true love And I'm running with my dress unbuttoned Screaming, ""But Daddy, I love him! I'm having his baby"" No, I'm not, but you should see your faces I'm telling him to floor it through the fences No, I'm not coming to my senses I know he's crazy but he's the one I want I'll tell you something right now I'd rather burn my whole life down Than listen to one more second of all this b***hing and moaning I'll tell you something about my good name It's mine alone to disgrace I don't cater to all these vipers dressed in empath's clothing God save the most judgmental creeps Who say they want what's best for me Sanctimoniously performing soliloquies I'll never see Thinking it can change the beat Of my heart when he touches me And counteract the chemistry And undo the destiny You ain't gotta pray for me Me and my wild boy and all this wild joy If all you want is gray for me Then it's just white noise And it's just my choice There's a lot of people in town that I Bestow upon my fakest smiles Scandal does funny things to pride But brings lovers closer We came back when the heat died down Went to my parents and they came around All the wine moms are still holding out But **** 'em, it's over Now I'm dancing in my dress in the sun, and Even my daddy just loves him I'm his lady And oh my God, you should see your faces Time, doesn't it give some perspective? And no, you can't come to the wedding I know he's crazy, but he's the one I want I'll tell you something right now, you ain't gotta pray for me Me and my wild boy and all of this wild joy He was chaos, he was revelry If all you want is gray for me Then it's just white noise, and it's my choice Screaming, ""But Daddy, I love him! I'm having his baby"" No, I'm not, but you Should see your faces But oh my God, you should see your faces He was chaos, he was revelry",,"{""happy"": 0.136, ""sad"": 0.182, ""calm"": 0.045, ""romantic"": 0.273, ""dark"": 0.136, ""aggressive"": 0.227}",romantic
2147407564,So High School,Taylor Swift,,English,,,"作词 : Aaron Dessner/Taylor Swift 作曲 : Aaron Dessner/Taylor Swift 编曲 : Aaron Dessner/Taylor Swift 制作人 : Aaron Dessner/Taylor Swift I feel so high school Every time I look at you I want to find you in a crowd Just to hide from you And in the blink of a crinklin' eye I'm sinkin', our fingers entwined Cheeks pink in the twinklin' lights Tell me 'bout the first time you saw me I'll drink what you think and I'm high From smokin' your jokes all damn night The brink of a wrinkle in time Bittersweet sixteen suddenly I'm watchin' American Pie with you on a Saturday night Your friends are around, so be quiet I'm tryin' to stifle my sighs 'Cause I feel so high school Every time I look at you But look at you Are you gonna marry, kiss, or kill me? Kill me It's just a game, but really Really I'm bettin' on all three for us two All three Get my car door, isn't that sweet That sweet Then pull me to the backseat Backseat No one's ever had me, not like you Had me Truth, dare, spin bottles You know how to ball, I know Aristotle Brand new, full throttle Touch me while your bros play Grand Theft Auto It's true, swear, scouts honor You knew what you wanted, and, boy, you got her Brand new, full throttle You already know, babe I feel like laughin' In the middle of practice Do that impression you did of your dad again I'm hearin' voices, like a madman And in the blink of a crinklin' eye I'm sinkin', our fingers entwined Cheeks pink in the twinklin' lights Tell me 'bout the first time you saw me I'll drink what you think and I'm high From smokin' your jokes all damn night The brink of a wrinkle in time Bittersweet sixteen suddenly I'm watching American Pie with you on a Saturday night Your friends are around, so be quiet I'm tryin' to stifle my sighs 'Cause I feel so high school Every time I look at you But look at you Truth, dare, spin bottles You know how to ball, I know Aristotle Brand new, full throttle Touch me while your bros play Grand Theft Auto It's true, swear, scouts honor You knew what you wanted, and, boy, you got her Brand new, full throttle You already know, babe You already know, babe",,"{""happy"": 0.25, ""sad"": 0.125, ""calm"": 0.187, ""romantic"": 0.375, ""dark"": 0.062, ""aggressive"": 0.0}",romantic
2147407556,Who’s Afraid of Little Old Me?,Taylor Swift,,English,,,"作词 : Taylor Swift 作曲 : Taylor Swift The who’s who of who’s that is poised for the attack But my bare hands paved their paths You don’t get to tell me about sad If you wanted me dead you should’ve just said Nothing makes me feel more alive So I leap from the gallows and I levitate down your street Crash the party like a record scratch as I scream ""Who’s afraid of little old me?"" You should be Her scandal was contained The bullet had just grazed At all costs keep your good name You don’t get to tell me you feel bad Is it a wonder I broke? Let’s hear one more joke Then we could all just laugh until I cry So I leap from the gallows and I levitate down your street Crash the party like a record scratch as I scream ""Who’s afraid of little old me?"" I was tame, I was gentle till the circus life made me mean Don’t you worry folks, we took out all her teeth Who’s afraid of little old me? Well you should be You should be, you should be You should be, you should be You should be So tell me everything is not about me, but what if it is? Then say they didn’t do it to hurt me, but what if they did? I wanna snarl and show you just how disturbed this has made me You wouldn’t last an hour in the asylum where they raised me So all you kids can sneak into my house with all the cobwebs I’m always drunk on my own tears, isn’t that what they all said? That I’ll sue you if you step on my lawn That I’m fearsome, and I’m wretched and I’m wrong Put narcotics into all of my songs And that’s why you’re still singing along So I leap from the gallows and I levitate down your street Crash the party like a record scratch as I scream ""Who’s afraid of little old me?"" I was tame, I was gentle till the circus life made me mean Don’t you worry folks we took out all her teeth Who’s afraid of little old me? Well you should be You should be, you should be Cause you lured me and you hurt me and you taught me You caged me and then you called me crazy I am what I am 'cause you trained me So who’s afraid of me? Who’s afraid of little old me? Who’s afraid of little old me?",,"{""happy"": 0.091, ""sad"": 0.227, ""calm"": 0.045, ""romantic"": 0.045, ""dark"": 0.273, ""aggressive"": 0.318}",aggressive
2147408166,Down Bad,Taylor Swift,,English,,,"作词 : Jack Antonoff/Taylor Swift 作曲 : Jack Antonoff/Taylor Swift 编曲 : Jack Antonoff/Taylor Swift 制作人 : Taylor Swift/Jack Antonoff Did you really beam me up? In a cloud of sparkling dust Just to do experiments on Tell me I was the chosen one Show me that this world is bigger than us Then sent me back where I came from For a moment, I knew cosmic love Now I'm down bad, crying at the gym Everything comes out teenage petulance ""**** it if I can't have him"" ""I might just die, it would make no difference"" Down bad, waking up in blood Staring at the sky, come back and pick me up **** it if I can't have us I might just not get up I might stay down bad **** it if I can't have him Down bad **** it if I can't have him Did you take all my old clothes? Just to leave me here naked and alone In a field in my same old town That somehow seems so hollow now They'll say I'm nuts if I talk about the existence of you For a moment, I was heaven struck Now I'm down bad, crying at the gym (Crying at the gym) Everything comes out teenage petulance ""**** it if I can't have him"" (**** it if I can't have him) ""I might just die, it would make no difference"" Down bad, waking up in blood (Waking up in blood) Staring at the sky, come back and pick me up **** it if I can't have us I might just not get up I might stay down bad Like I lost my twin **** it if I can't have him (Down bad) Down bad Waving at the ship **** it if I can't have him I loved your hostile takeovers Encounters closer and closer All your indecent exposures How dare you say that it's— I'll build you a fort on some planet Where they can all understand it How dare you think it's romantic Leaving me safe and stranded 'Cause **** it, I was in love So **** you if I can't have us 'Cause **** it, I was in love Now I'm down bad, crying at the gym (Crying at the gym) Everything comes out teenage petulance ""**** it if I can't have him"" (Can't have him) ""I might just die, it would make no difference"" Down bad, waking up in blood (Waking up in blood) Staring at the sky, come back and pick me up **** it if I can't have us I might just not get up I might stay down bad Like I lost my twin **** it if I can't have him (Down bad) Down bad Waving at the ship **** it if I can't have him Like I lost my twin **** it if I can't have him Down bad Waving at the ship **** it if I can't have him",,"{""happy"": 0.04, ""sad"": 0.28, ""calm"": 0.08, ""romantic"": 0.2, ""dark"": 0.24, ""aggressive"": 0.16}",sad
